ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Latitude,Longitude,City,Zip Code,Country
24650,Single,Female,20000,0,Partial High School,Clerical,No,3,1-2 Miles,North America,61,No,,,,,
24649,Married,Male,40000,0,High School,Professional,No,2,1-2 Miles,North America,59,No,,,,,
24648,Single,Female,30000,0,Partial High School,Clerical,No,2,10+ Miles,North America,62,Yes,,,,,
24647,Single,Male,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,No,,,,,
24643,Single,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,No,,,,,
24642,Single,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,No,,,,,
24640,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,Yes,,,,,
24639,Married,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,No,,,,,
24638,Single,Female,40000,0,High School,Professional,No,2,1-2 Miles,North America,65,No,,,,,
24637,Married,Male,40000,0,High School,Professional,Yes,2,10+ Miles,North America,65,No,,,,,
24636,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,66,No,,,,,
24635,Single,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No,,,,,
24634,Married,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No,,,,,
24631,Single,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,No,,,,,
24630,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,No,,,,,
24629,Married,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,67,No,,,,,
24628,Single,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,No,,,,,
24627,Single,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,No,,,,,
24626,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,68,No,,,,,
24625,Married,Female,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,68,No,,,,,
24624,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,68,No,,,,,
24623,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,68,No,,,,,
24622,Married,Male,50000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,69,No,,,,,
24621,Married,Male,40000,0,High School,Professional,Yes,2,5-10 Miles,North America,69,No,,,,,
24620,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,No,,,,,
24619,Single,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,No,,,,,
24618,Married,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No,,,,,
24617,Married,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,No,,,,,
24616,Married,Female,40000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No,,,,,
24530,Single,Male,160000,0,Graduate Degree,Management,No,0,2-5 Miles,North America,39,No,,,,,
24525,Married,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,No,,,,,
24524,Married,Female,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,No,,,,,
24522,Married,Male,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,38,Yes,,,,,
24519,Married,Male,50000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No,,,,,
24518,Single,Female,50000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,32,No,,,,,
24517,Single,Male,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No,,,,,
24516,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,,,,,
24515,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,,,,,
24514,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,,,,,
24513,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,,,,,
24512,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,,,,,
24511,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No,,,,,
24510,Married,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No,,,,,
24509,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
24508,Single,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No,,,,,
24500,Married,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,29,No,,,,,
24499,Single,Female,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,28,No,,,,,
24497,Single,Female,40000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,28,No,,,,,
24490,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No,,,,,
24489,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
24488,Single,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,31,No,,,,,
24487,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,31,No,,,,,
24486,Married,Male,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No,,,,,
24452,Married,Female,40000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No,,,,,
24451,Married,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,57,No,,,,,
24450,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No,,,,,
24449,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,56,No,,,,,
24448,Married,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,No,,,,,
24443,Married,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,55,No,,,,,
24442,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,55,No,,,,,
24440,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,55,No,,,,,
24439,Married,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,55,No,,,,,
24438,Married,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No,,,,,
24435,Married,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No,,,,,
24430,Single,Male,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No,,,,,
24429,Single,Female,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No,,,,,
24428,Married,Female,110000,3,Partial College,Professional,Yes,4,2-5 Miles,North America,46,No,,,,,
24426,Married,Male,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,45,No,,,,,
24424,Married,Female,130000,3,Graduate Degree,Management,Yes,3,0-1 Miles,North America,70,No,,,,,
24423,Married,Female,130000,3,Graduate Degree,Management,Yes,3,0-1 Miles,North America,71,No,,,,,
24422,Married,Male,80000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,No,,,,,
24419,Married,Female,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,No,,,,,
24417,Single,Male,130000,3,Bachelors,Management,No,3,2-5 Miles,North America,45,Yes,,,,,
24415,Married,Female,70000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,45,No,,,,,
24412,Single,Female,120000,3,Partial College,Professional,No,4,1-2 Miles,North America,44,No,,,,,
24411,Married,Male,110000,3,Bachelors,Management,Yes,2,5-10 Miles,North America,43,No,,,,,
24410,Single,Female,100000,2,Partial College,Professional,No,4,1-2 Miles,North America,44,No,,,,,
24409,Single,Male,120000,3,Partial College,Professional,No,3,1-2 Miles,North America,43,No,,,,,
24408,Married,Male,110000,3,Bachelors,Management,Yes,0,5-10 Miles,North America,43,No,,,,,
24407,Married,Female,110000,3,Bachelors,Management,Yes,0,5-10 Miles,North America,43,No,,,,,
24406,Married,Male,110000,2,Bachelors,Management,Yes,4,5-10 Miles,North America,43,No,,,,,
24401,Single,Male,110000,2,Bachelors,Management,No,4,1-2 Miles,North America,42,No,,,,,
24399,Married,Female,80000,3,Bachelors,Management,Yes,0,2-5 Miles,North America,42,No,,,,,
24397,Single,Male,120000,2,Bachelors,Management,No,4,1-2 Miles,North America,40,No,,,,,
24396,Married,Female,120000,2,Bachelors,Management,Yes,4,2-5 Miles,North America,41,No,,,,,
24395,Married,Female,110000,2,Bachelors,Management,Yes,4,2-5 Miles,North America,41,No,,,,,
24394,Married,Male,110000,2,Bachelors,Management,Yes,3,2-5 Miles,North America,41,No,,,,,
24393,Single,Male,50000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,74,No,,,,,
24391,Married,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,No,,,,,
24390,Married,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,No,,,,,
24389,Single,Male,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,50,No,,,,,
24355,Married,Female,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No,,,,,
24350,Single,Male,40000,0,Partial High School,Clerical,No,1,2-5 Miles,North America,79,No,,,,,
24348,Single,Male,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,Yes,,,,,
24339,Single,Female,40000,3,High School,Skilled Manual,Yes,3,2-5 Miles,North America,45,Yes,,,,,
24322,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No,,,,,
24320,Single,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,No,,,,,
24319,Married,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,No,,,,,
24318,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,40,No,,,,,
24317,Single,Male,130000,1,Graduate Degree,Management,No,4,0-1 Miles,North America,40,No,,,,,
24316,Single,Female,130000,1,Graduate Degree,Management,No,3,1-2 Miles,North America,40,No,,,,,
24315,Married,Male,130000,1,Graduate Degree,Management,Yes,3,0-1 Miles,North America,40,No,,,,,
24314,Married,Male,120000,2,Bachelors,Management,Yes,4,2-5 Miles,North America,40,No,,,,,
24313,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No,,,,,
24312,Single,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No,,,,,
24299,Single,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No,,,,,
24298,Married,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No,,,,,
24297,Married,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No,,,,,
24294,Single,Male,50000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,32,No,,,,,
24293,Married,Female,50000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No,,,,,
24292,Married,Female,50000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No,,,,,
24290,Married,Female,50000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,32,No,,,,,
24289,Single,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
24287,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,,,,,
24285,Single,Male,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
24265,Married,Male,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,29,No,,,,,
24264,Single,Male,70000,0,Partial College,Skilled Manual,No,2,0-1 Miles,North America,29,No,,,,,
24263,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No,,,,,
24262,Married,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No,,,,,
24261,Single,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,29,No,,,,,
24260,Single,Male,40000,0,Partial College,Skilled Manual,No,2,5-10 Miles,North America,29,No,,,,,
24258,Single,Female,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,29,No,,,,,
24256,Single,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,29,No,,,,,
24255,Single,Female,40000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No,,,,,
24237,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No,,,,,
24236,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,No,,,,,
24227,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No,,,,,
24226,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No,,,,,
24223,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No,,,,,
24222,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No,,,,,
24220,Married,Male,90000,4,Bachelors,Management,Yes,2,0-1 Miles,North America,38,No,,,,,
23894,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No,,,,,
23893,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No,,,,,
23892,Married,Female,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,No,,,,,
23891,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,No,,,,,
23890,Married,Female,50000,3,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,41,No,,,,,
23889,Single,Male,50000,3,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,41,No,,,,,
23888,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,41,No,,,,,
23879,Married,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,40,No,,,,,
23877,Married,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,40,No,,,,,
23876,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No,,,,,
23875,Married,Male,60000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No,,,,,
23871,Single,Female,70000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,36,Yes,,,,,
23869,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,No,,,,,
23863,Single,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,39,No,,,,,
23862,Married,Female,40000,5,High School,Skilled Manual,Yes,3,10+ Miles,North America,38,No,,,,,
23861,Married,Male,70000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,No,,,,,
23843,Married,Male,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,36,No,,,,,
23839,Married,Female,40000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,No,,,,,
23831,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,34,No,,,,,
23827,Single,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No,,,,,
23826,Single,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No,,,,,
23825,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No,,,,,
23824,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No,,,,,
23823,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No,,,,,
23822,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,No,,,,,
23820,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No,,,,,
23818,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,Yes,,,,,
23817,Married,Female,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No,,,,,
23814,Married,Female,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No,,,,,
23812,Single,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No,,,,,
23810,Married,Female,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,48,No,,,,,
23809,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No,,,,,
23808,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,No,,,,,
23805,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,No,,,,,
23804,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,No,,,,,
23803,Married,Male,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,49,No,,,,,
23802,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,48,No,,,,,
23801,Married,Female,20000,1,Partial High School,Clerical,Yes,2,0-1 Miles,North America,49,No,,,,,
23800,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No,,,,,
23798,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,No,,,,,
23797,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,50,No,,,,,
23796,Single,Male,30000,0,High School,Clerical,No,1,10+ Miles,North America,51,No,,,,,
23795,Single,Female,30000,0,High School,Clerical,No,1,10+ Miles,North America,51,No,,,,,
23793,Single,Male,30000,0,High School,Clerical,No,1,10+ Miles,North America,51,No,,,,,
23792,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,51,No,,,,,
23791,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,51,No,,,,,
23790,Married,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,51,No,,,,,
23787,Single,Male,30000,0,High School,Clerical,No,1,5-10 Miles,North America,52,No,,,,,
23786,Married,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,North America,52,No,,,,,
23785,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No,,,,,
23784,Single,Male,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No,,,,,
23783,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,75,No,,,,,
23782,Single,Male,40000,3,Partial College,Clerical,Yes,1,0-1 Miles,North America,31,No,,,,,
23741,Single,Female,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,No,,,,,
23740,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,53,No,,,,,
23738,Single,Male,70000,1,High School,Professional,Yes,2,10+ Miles,North America,54,No,,,,,
23737,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,No,,,,,
23736,Married,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,54,No,,,,,
23735,Married,Female,60000,1,Partial College,Professional,No,1,2-5 Miles,North America,55,No,,,,,
23734,Married,Female,60000,1,Partial College,Professional,No,1,2-5 Miles,North America,55,No,,,,,
23728,Single,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,56,No,,,,,
23727,Married,Male,60000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,56,No,,,,,
23723,Married,Male,60000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,57,Yes,,,,,
23722,Married,Female,60000,1,Partial College,Professional,Yes,0,10+ Miles,North America,57,No,,,,,
23720,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,57,No,,,,,
23719,Married,Male,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,57,No,,,,,
23718,Married,Male,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,58,Yes,,,,,
23717,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,No,,,,,
23716,Married,Male,70000,1,Partial College,Professional,Yes,1,10+ Miles,North America,59,No,,,,,
23714,Married,Male,70000,1,Bachelors,Management,Yes,1,2-5 Miles,North America,59,No,,,,,
23713,Married,Female,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,,,,,
23712,Single,Female,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,,,,,
23711,Single,Male,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,,,,,
23710,Married,Female,40000,1,High School,Professional,Yes,2,10+ Miles,North America,59,No,,,,,
23706,Single,Female,70000,0,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes,,,,,
23705,Married,Male,40000,1,High School,Professional,Yes,1,2-5 Miles,North America,60,No,,,,,
23702,Married,Male,40000,0,High School,Professional,Yes,3,10+ Miles,North America,60,No,,,,,
23700,Married,Female,30000,1,Partial High School,Skilled Manual,No,3,1-2 Miles,North America,61,No,,,,,
23698,Married,Female,30000,1,Partial High School,Skilled Manual,Yes,2,1-2 Miles,North America,61,No,,,,,
23697,Married,Male,30000,0,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,61,No,,,,,
23696,Single,Female,30000,0,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,61,No,,,,,
23695,Single,Male,30000,0,Partial High School,Skilled Manual,No,3,1-2 Miles,North America,61,No,,,,,
23694,Married,Male,20000,0,Partial High School,Clerical,No,4,1-2 Miles,North America,61,No,,,,,
23693,Single,Female,20000,0,Partial High School,Clerical,No,4,1-2 Miles,North America,61,No,,,,,
23692,Single,Male,20000,0,Partial High School,Clerical,No,3,10+ Miles,North America,61,No,,,,,
23691,Single,Female,20000,0,Partial High School,Clerical,Yes,3,10+ Miles,North America,61,No,,,,,
23690,Married,Male,40000,0,High School,Professional,No,2,1-2 Miles,North America,59,No,,,,,
23689,Married,Female,40000,0,High School,Professional,Yes,2,10+ Miles,North America,59,No,,,,,
23687,Single,Female,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,No,,,,,
23686,Single,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,No,,,,,
23685,Single,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,63,No,,,,,
23684,Single,Female,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,64,No,,,,,
23682,Married,Female,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,No,,,,,
23681,Single,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,No,,,,,
23679,Single,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,No,,,,,
23678,Single,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No,,,,,
23677,Married,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No,,,,,
23676,Single,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No,,,,,
23675,Single,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,No,,,,,
23674,Married,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,67,No,,,,,
23673,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,No,,,,,
23672,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,No,,,,,
23671,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,67,No,,,,,
23670,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,No,,,,,
23669,Single,Male,50000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,No,,,,,
23667,Married,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,Yes,,,,,
23594,Single,Female,70000,3,Partial College,Professional,Yes,1,10+ Miles,North America,52,No,,,,,
23591,Married,Male,80000,3,Bachelors,Management,Yes,0,0-1 Miles,North America,43,No,,,,,
23590,Single,Male,120000,0,Bachelors,Management,No,3,1-2 Miles,North America,39,No,,,,,
23588,Married,Male,90000,4,Bachelors,Management,Yes,0,1-2 Miles,North America,38,No,,,,,
23586,Married,Female,80000,0,Bachelors,Management,Yes,1,1-2 Miles,North America,34,Yes,,,,,
23581,Single,Female,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No,,,,,
23580,Single,Male,50000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,32,No,,,,,
23579,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,,,,,
23578,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,,,,,
23577,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
23565,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
23564,Single,Female,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,No,,,,,
23561,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,No,,,,,
23559,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,No,,,,,
23558,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No,,,,,
23557,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No,,,,,
23556,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
23555,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
23554,Married,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
23553,Married,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
23551,Single,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,No,,,,,
23550,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,,,,,
23549,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,,,,,
23548,Single,Female,30000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,30,No,,,,,
23519,Single,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,57,No,,,,,
23517,Married,Male,30000,0,High School,Professional,No,2,1-2 Miles,North America,57,No,,,,,
23514,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,55,No,,,,,
23513,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,55,No,,,,,
23512,Married,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No,,,,,
23504,Married,Male,80000,4,Partial College,Professional,Yes,4,1-2 Miles,North America,45,No,,,,,
23503,Married,Male,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,46,No,,,,,
23502,Married,Male,110000,3,Graduate Degree,Management,Yes,4,5-10 Miles,North America,70,No,,,,,
23501,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,70,No,,,,,
23500,Married,Female,80000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,No,,,,,
23498,Married,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,No,,,,,
23497,Married,Female,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,No,,,,,
23496,Single,Male,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,No,,,,,
23495,Married,Male,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,No,,,,,
23492,Single,Male,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,45,Yes,,,,,
23491,Single,Male,100000,2,Partial College,Professional,No,4,1-2 Miles,North America,45,No,,,,,
23490,Married,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,44,No,,,,,
23489,Married,Female,80000,4,Partial College,Professional,Yes,3,1-2 Miles,North America,45,No,,,,,
